설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
성촌근린공원,공원,서울특별시,용산구,지역문화시설,서울시(SKT),SEOUL,,서울특별시 용산구 이촌로2가길 36,,서울특별시 용산구청,02-2199-6650,37.5299971,126.953138,2021-10-22
성촌근린공원,공원,서울특별시,용산구,지역문화시설,서울시(SKT),SEOUL,,서울특별시 용산구 이촌로 5,,서울특별시 용산구청,02-2199-6650,37.531191,126.954614,2021-10-22
현대자동차 서비스,버스승차대,서울특별시,용산구,교통시설,KT,SEOUL,,서울특별시 용산구 원효로 86,,서울특별시 용산구청,02-2199-6650,37.532173,126.953493,2021-10-22
소월길어린이공원,공원,서울특별시,용산구,지역문화시설,서울시(KT),SEOUL,,서울특별시 용산구 소월로30길 53-2,,서울특별시 용산구청,02-2199-6650,37.544,126.989,2021-10-22
혜심원,복지센터등,서울특별시,용산구,서민·복지시설,미래부(LGU+),SEOUL,,서울특별시 용산구 소월로2나길 18,,서울특별시 용산구청,02-2199-6650,37.5534289,126.9774887,2021-10-22
한글박물관,문화관광,서울특별시,용산구,관광,미래부(LGU+),SEOUL,,서울특별시 용산구 서빙고로 139,,서울특별시 용산구청,02-2199-6650,37.5211823,126.9809191,2021-10-22
국립중앙박물관,문화관광,서울특별시,용산구,관광,미래부(SKT),SEOUL,,서울특별시 용산구 서빙고로 137,,서울특별시 용산구청,02-2199-6650,37.5240867,126.9803881,2021-10-22
한강로2가 거리,주요거리,서울특별시,용산구,기타,미래부(LGU+),SEOUL,,서울특별시 용산구 새창로 213,,서울특별시 용산구청,02-2199-6650,37.5304527,126.9673477,2021-10-22
용문시장 사거리 -1,전통시장,서울특별시,용산구,지역문화시설,서울시(다산),SEOUL,,서울특별시 용산구 새창로 109,,서울특별시 용산구청,02-2199-6650,37.53755,126.960448,2021-10-22
이태원거리#3,주요거리,서울특별시,용산구,기타,LGU+,SEOUL,,서울특별시 용산구 보광로55길 3,,서울특별시 용산구청,02-2199-6650,37.5330445,126.9941982,2021-10-22
보광초교정문,주요거리,서울특별시,용산구,기타,서울시(KT),SEOUL,,서울특별시 용산구 보광로50길 19,,서울특별시 용산구청,02-2199-6650,37.532,126.996,2021-10-22
한강로1가 거리,주요거리,서울특별시,용산구,기타,미래부(LGU+),SEOUL,,서울특별시 용산구 백범로 402,,서울특별시 용산구청,02-2199-6650,37.5356509,126.973199,2021-10-22
한강중학교앞,버스승차대,서울특별시,용산구,교통시설,KT,SEOUL,,서울특별시 용산구 녹사평대로 73,,서울특별시 용산구청,02-2199-6650,37.524717,126.992306,2021-10-22
용산 마을마당,주요거리,서울특별시,용산구,기타,서울시(KT),SEOUL,,서울특별시 용산구 녹사평대로 286,,서울특별시 용산구청,02-2199-6650,37.543,126.989,2021-10-22
해방촌길,주요거리,서울특별시,용산구,기타,서울시(다산),SEOUL,,서울특별시 용산구 녹사평대로 245,,서울특별시 용산구청,02-2199-6650,37.539497,126.9866245,2021-10-22
남대문쪽방촌 상담소(사랑방),복지센터등,서울특별시,용산구,서민·복지시설,서울시(다산),SEOUL,,서울특별시 용산구 후암로60길 21,,서울특별시 용산구청,02-2199-6650,37.55472,126.97418,2021-10-22
이태원 주요 거리,주요거리,서울특별시,용산구,기타,자치구,SEOUL,,서울특별시 용산구 녹사평대로 40길 1,,서울특별시 용산구청,02-2199-6650,37.535889,126.987259,2021-10-22
용산구 종합행정타운,공공기관,서울특별시,용산구,관공서,자치구,SEOUL,,서울특별시 용산구 녹사평대로 150,,서울특별시 용산구청,02-2199-6650,37.532628,126.99003,2021-10-22
화곡6,강서구청1,서울특별시,강서구,교통시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 322,,서울특별시 강서구,02-2600-6563,37.552662,126.850571,2022-02-09
화곡6,강서구청2,서울특별시,강서구,교통시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 319,,서울특별시 강서구,02-2600-6563,37.552729,126.850179,2022-02-09
발산1,강서운전면허시험장,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로 171,,서울특별시 강서구,02-2600-6563,37.550678,126.822506,2022-02-09
발산1,강서운전면허시험장,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로 171,,서울특별시 강서구,02-2600-6563,37.550678,126.822506,2022-02-09
발산1,강서운전면허시험장,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로 171,,서울특별시 강서구,02-2600-6563,37.550678,126.822506,2022-02-09
발산1,강서운전면허시험장,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로 171,,서울특별시 강서구,02-2600-6563,37.550678,126.822506,2022-02-09
발산1,강서운전면허시험장,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로 171,,서울특별시 강서구,02-2600-6563,37.550678,126.822506,2022-02-09
우장산,개나리공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 우장산동 75-3,서울특별시 강서구,02-2600-6563,37.548311,126.844029,2022-02-09
방화2,개화마을마당,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화2동 458,서울특별시 강서구,02-2600-6563,37.579333,126.80157,2022-02-09
가양1,공암나루근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로 23,,서울특별시 강서구,02-2600-6563,37.572216,126.846295,2022-02-09
가양1,공암나루근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로 23,,서울특별시 강서구,02-2600-6563,37.572091,126.846491,2022-02-09
가양1,공암나루근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 532,,서울특별시 강서구,02-2600-6563,37.573219,126.84459,2022-02-09
가양1,공암나루근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 532,,서울특별시 강서구,02-2600-6563,37.573234,126.844553,2022-02-09
방화2,공항시장역 2번출구,서울특별시,강서구,기타,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화동로 41,,서울특별시 강서구,02-2600-6563,37.564378,126.811066,2022-02-09
방화1,공항시장역 2번출구,서울특별시,강서구,기타,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화동로 41,,서울특별시 강서구,02-2600-6563,37.564378,126.811066,2022-02-09
화곡6,구청 옆 먹자골목-1,서울특별시,강서구,기타,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로46길 73,,서울특별시 강서구,02-2600-6563,37.552781,126.851624,2022-02-09
화곡6,구청 옆 먹자골목-2,서울특별시,강서구,기타,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로46길 73,,서울특별시 강서구,02-2600-6563,37.552781,126.851624,2022-02-09
화곡6,구청 옆 먹자골목-3,서울특별시,강서구,기타,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로46길 73,,서울특별시 강서구,02-2600-6563,37.552781,126.851624,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로47나길 52-14,,서울특별시 강서구,02-2600-6563,37.573052,126.840463,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로47나길 52-14,,서울특별시 강서구,02-2600-6563,37.573052,126.840463,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로47나길 52-54,,서울특별시 강서구,02-2600-6563,37.574313,126.840809,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로47나길 52-54,,서울특별시 강서구,02-2600-6563,37.574313,126.840809,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 가양1동 산4-7 궁산 정상,서울특별시 강서구,02-2600-6563,37.574518,126.840923,2022-02-09
가양1,궁산근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 가양1동 산4-7 궁산 소악루 옆,서울특별시 강서구,02-2600-6563,37.574253,126.841215,2022-02-09
공항,김포공항(국내선),서울특별시,강서구,교통시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로9길 13-12,,서울특별시 강서구,02-2600-6563,37.559167,126.803991,2022-02-09
방화2,김포공항(국제선),서울특별시,강서구,교통시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 남부순환로9길 13-12,,서울특별시 강서구,02-2600-6563,37.565146,126.800968,2022-02-09
화곡8,까치산근린공원 1,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로36길 42,,서울특별시 강서구,02-2600-6563,37.5374,126.844442,2022-02-09
화곡8,까치산근린공원 1,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로36길 42,,서울특별시 강서구,02-2600-6563,37.537211,126.844497,2022-02-09
화곡8,까치산근린공원 2,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로17나길 86,,서울특별시 강서구,02-2600-6563,37.53682,126.843401,2022-02-09
화곡8,까치산근린공원 2,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로17가길 46,,서울특별시 강서구,02-2600-6563,37.536803,126.843112,2022-02-09
화곡8,배다리어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로12길 23-1,,서울특별시 강서구,02-2600-6563,37.532083,126.848285,2022-02-09
화곡1,까치어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡1동 354-14 까치어린이공원,서울특별시 강서구,02-2600-6563,37.533278,126.8419,2022-02-09
방화3,느티어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 799 느티공원,서울특별시 강서구,02-2600-6563,37.579344,126.810336,2022-02-09
방화3,느티어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 799 느티공원,서울특별시 강서구,02-2600-6563,37.579344,126.810336,2022-02-09
화곡8,대무어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로30길 35-7,,서울특별시 강서구,02-2600-6563,37.538085,126.847491,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡4,남부골목시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로5길 62-4,,서울특별시 강서구,02-2600-6563,37.533185,126.860033,2022-02-09
화곡본,한마음복지재단,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로14길 46,,서울특별시 강서구,02-2600-6563,37.540944,126.847982,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
방화1,뇌성마비복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로45길 69,,서울특별시 강서구,02-2600-6563,37.574174,126.81038,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
화곡8,대무어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로30길 35-7,,서울특별시 강서구,02-2600-6563,37.538085,126.847491,2022-02-09
화곡3,대원시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 211,,서울특별시 강서구,02-2600-6563,37.544585,126.837347,2022-02-09
화곡8,더부리어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡8동 339-19,서울특별시 강서구,02-2600-6563,37.534912,126.846557,2022-02-09
발산1,덕원여고 정문,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로45길 91-44,,서울특별시 강서구,02-2600-6563,37.548932,126.830091,2022-02-09
발산1,덕원여고 정문,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로45길 91-44,,서울특별시 강서구,02-2600-6563,37.548934,126.830549,2022-02-09
등촌1,도림어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로59길 103,,서울특별시 강서구,02-2600-6563,37.555706,126.862767,2022-02-09
등촌1,도림어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로59길 103,,서울특별시 강서구,02-2600-6563,37.555638,126.862686,2022-02-09
방화3,돌샘어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 837,서울특별시 강서구,02-2600-6563,37.575977,126.81885,2022-02-09
등촌3,등촌근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56가길 96,,서울특별시 강서구,02-2600-6563,37.563744,126.841596,2022-02-09
등촌3,등촌근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56가길 96,,서울특별시 강서구,02-2600-6563,37.563674,126.8415,2022-02-09
화곡2,뜸부기어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡2동 845-19,서울특별시 강서구,02-2600-6563,37.530161,126.856674,2022-02-09
화곡4,무지개공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡4동 806-10,서울특별시 강서구,02-2600-6563,37.534053,126.861132,2022-02-09
우장산,발음공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로47길 61-21,,서울특별시 강서구,02-2600-6563,37.551995,126.83321,2022-02-09
우장산,발음공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로47길 61-21,,서울특별시 강서구,02-2600-6563,37.551995,126.83321,2022-02-09
방화1,방신재래시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화동로16길 46,,서울특별시 강서구,02-2600-6563,37.572015,126.812138,2022-02-09
방화3,오피앙 옆 공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 830-6,서울특별시 강서구,02-2600-6563,37.577781,126.813205,2022-02-09
방화3,옹기골근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로149,,서울특별시 강서구,02-2600-6563,37.573706,126.820745,2022-02-09
방화3,옹기골근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로149,,서울특별시 강서구,02-2600-6563,37.573724,126.820753,2022-02-09
등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56길 49,,서울특별시 강서구,02-2600-6563,37.559739,126.842656,2022-02-09
등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56길 49,,서울특별시 강서구,02-2600-6563,37.559577,126.842584,2022-02-09
등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로39길 39,,서울특별시 강서구,02-2600-6563,37.560241,126.841584,2022-02-09
화곡1,월정어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡1동 372-26,서울특별시 강서구,02-2600-6563,37.535015,126.836026,2022-02-09
화곡1,은행어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡1동 369-11,서울특별시 강서구,02-2600-6563,37.535606,126.840432,2022-02-09
화곡4,종달새어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡4동 819-5,서울특별시 강서구,02-2600-6563,37.535376,126.857909,2022-02-09
화곡4,태양광장공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로13자길 42,,서울특별시 강서구,02-2600-6563,37.537994,126.855456,2022-02-09
가양2,풀피리어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로57길 36,,서울특별시 강서구,02-2600-6563,37.563743,126.854571,2022-02-09
화곡2,하마터어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로36길 22,,서울특별시 강서구,02-2600-6563,37.529874,126.853604,2022-02-09
화곡6,호돌이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 312,,서울특별시 강서구,02-2600-6563,37.528134,126.846085,2022-02-09
화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.543186,126.84373,2022-02-09
화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.543106,126.843736,2022-02-09
화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.542769,126.844077,2022-02-09
화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.542866,126.843342,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
